"Attribute","meanImp","medianImp","minImp","maxImp","normHits","decision","year","rank"
"Average.Body.Strikes.Landed",-0.103234277212922,-0.0881237063008753,-2.04273161897979,1.25722486584055,0,"Rejected",2013,28
"Average.Opponent.Clinch.Attempts",-0.125463046269809,-0.0545331512585088,-1.86886884117622,1.13880017077629,0,"Rejected",2013,29
"Average.Opponent.Head.Strikes.Landed",-0.130585901150794,0.0697592046198358,-1.5914263057984,1.31085456540987,0,"Rejected",2013,30
"Average.Opponent.Strike.Attempts.from.Distance",-0.151028403529956,-0.0151840575351678,-3.0313046158673,1.91039763887882,0,"Rejected",2013,31
"Average.Opponent.Total.Strikes.Attempted",-0.160092239493135,-0.113401929782222,-1.87804726117709,1.85972287716024,0.0101010101010101,"Rejected",2013,32
"Average.Total.Strikes.Landed",-0.20487407963545,-0.4545979618533,-1.49851006787871,1.87172828453114,0,"Rejected",2013,33
"Average.Opponent.Clinches.Landed",-0.240883222950547,0.150162021766384,-3.70250338878077,2.23744550999434,0.0101010101010101,"Rejected",2013,34
"Average.Opponent.Body.Strikes.Landed",-0.311035448058482,-0.0670077460328491,-1.70919778537709,0.36575104235391,0,"Rejected",2013,35
"Average.Ground.Strikes.Landed",-0.365026616917099,-0.354079570231671,-1.86681724103536,0.853998752387085,0,"Rejected",2013,36
"Average.Opponent.Significant.Strikes.Attempted",-0.447197651522096,-0.454289876478172,-2.46799748230219,1.18378619755967,0,"Rejected",2013,37
"Average.Opponent.Strikes.Landed.from.Distance",-0.454219185578065,-0.38480071903932,-1.34291598786219,0.159963089789121,0,"Rejected",2013,38
"Average.Opponent.Leg.Strikes.Attempted",-0.596038059967888,-0.699094410817521,-1.68839993896673,0.767872530512749,0,"Rejected",2013,39
"Average.Opponent.Take.Downs.Attempted",-0.631338735241418,-0.71012205705936,-1.75904623922872,0.810077481853979,0,"Rejected",2013,40
"Average.Clinch.Attempts",-0.713912482815265,-0.472248542900927,-2.97419639032649,0.644843008273071,0,"Rejected",2013,41
"Average.Total.Strikes.Attempted",-0.737455043818561,-0.755026784119771,-1.9402158474593,0.650675581040893,0,"Rejected",2013,42
"Average.Opponent.Leg.Strikes.Landed",-0.767352244325366,-0.651919385985328,-1.80062041904167,1.23995320742824,0,"Rejected",2013,43
"Average.Strike.Attempts.from.Distance",-0.798636514377257,-0.81437896483213,-1.9243261677037,0.493912233942257,0,"Rejected",2013,44
"Average.Passes.of.Guard",-0.851454964934635,-0.966961644313791,-1.88652131537041,0.32697106321704,0,"Rejected",2013,45
"Average.Opponent.Head.Strikes.Attempted",-0.931486928749084,-0.99001800129861,-3.31980832716844,0.396335026076402,0,"Rejected",2013,46
"Average.Opponent.Submissions.Attempted",-1.11550251194152,-0.933015012769733,-2.74306833119939,-0.133019434369175,0,"Rejected",2013,47
"Average.Submissions.Attempted",-1.64385534438281,-1.89898304760017,-3.72502667985402,0.38203509038178,0,"Rejected",2013,48
"Average.Opponent.Passes.of.Guard",1.09382507430801,1.29310221005783,-0.366304659435595,2.49950810101094,0,"Rejected",2014,1
"Average.Head.Strikes.Landed",1.04045382067599,1.53811741562251,-1.81525260566788,2.88889393716552,0,"Rejected",2014,2
"Average.Leg.Strikes.Landed",0.699602867899016,0.764303316424516,-0.423971286229692,2.02732952283729,0,"Rejected",2014,3
"Average.Clinch.Attempts",0.542970492803212,0.592035610178086,-0.849530316000431,1.90006439371461,0,"Rejected",2014,4
"Average.Opponent.Reversals",0.465743489872027,0.0627742372558775,-1.63166882895026,3.15346664114659,0,"Rejected",2014,5
"Average.Opponent.Kockdowns",0.205393393929568,0.342869592668344,-1.56897492250453,1.80535070723266,0,"Rejected",2014,6
"Average.Strikes.Landed.from.Distance",0.127272521840936,0.189973634074491,-2.13544062677939,2.08704993789849,0,"Rejected",2014,7
"Average.Ground.Strikes.Landed",0.0880811218162424,-0.0169137302493124,-1.88406008663467,2.11213823707996,0,"Rejected",2014,8
"Average.Opponent.Take.Down.Percentage",0.0670442162896591,0.261946194094056,-1.22033792519736,0.56390215656923,0,"Rejected",2014,9
"Average.Opponent.Head.Strikes.Landed",0.0605305113407769,0.295209095100166,-1.72533943215772,1.36798972214247,0,"Rejected",2014,10
"Average.Reversals",0.0362166506261807,-0.327774065694825,-0.90252921828147,2.28319021690969,0,"Rejected",2014,11
"Average.Total.Strikes.Attempted",0.00874053018049197,0.279079827266603,-1.34834634894028,1.41819321211211,0,"Rejected",2014,12
"Average.Opponent.Total.Strikes.Landed",-0.0216250724311283,-0.280736870447521,-0.978431546265918,1.46360898475989,0,"Rejected",2014,13
"Average.Kockdowns",-0.118615293439308,-0.00744233530364363,-1.23150764611745,2.02201668400059,0,"Rejected",2014,14
"Average.Passes.of.Guard",-0.134688301251259,-0.292556875722817,-1.67081916630241,1.31985904898107,0,"Rejected",2014,15
"Average.Opponent.Head.Strikes.Attempted",-0.16111009180293,-0.221222228766292,-1.46305918541199,1.7873623572743,0,"Rejected",2014,16
"Average.Significant.Strikes.Landed",-0.204047620326504,-0.626001505430704,-1.34408083741237,1.7749385409076,0,"Rejected",2014,17
"Average.Head.Strikes.Attempted",-0.22970434081237,-0.517467171820921,-1.35032677521996,1.19871961313315,0,"Rejected",2014,18
"Average.Opponent.Body.Strikes.Landed",-0.27494685400127,-0.108838230854324,-1.84240727101805,2.45399271490849,0,"Rejected",2014,19
"Average.Leg.Strikes.Attempted",-0.283828321909242,-0.274106661785615,-2.75530595310375,1.54513535169544,0,"Rejected",2014,20
"Average.Total.Strikes.Landed",-0.313225482475892,-0.361248781960074,-1.03197570235335,0.583958351166939,0,"Rejected",2014,21
"Average.Opponent.Significant.Strikes.Landed",-0.353507795433946,-0.164558821686192,-1.63884495153659,0.528187945140349,0,"Rejected",2014,22
"Average.Opponent.Clinches.Landed",-0.374527927566127,-0.899760249843626,-2.065664055674,2.11275408445335,0,"Rejected",2014,23
"Average.Take.Downs.Landed",-0.393876344395947,-0.426218375991879,-1.6981853712423,0.78387458084533,0,"Rejected",2014,24
"Average.Clinches.Landed",-0.399747110867031,-0.276834641053441,-3.47511221191882,1.48607329208924,0,"Rejected",2014,25
"Average.Significant.Strike.Percentage",-0.432504140370921,-0.582964530329882,-1.58411660620119,1.34472174308451,0,"Rejected",2014,26
"Average.Opponent.Leg.Strikes.Landed",-0.464633809909177,-0.159059249472681,-2.03029063440112,0.159754461029293,0,"Rejected",2014,27
"Average.Opponent.Strikes.Landed.from.Distance",-0.481420108283405,-0.621044177119987,-1.13362984089205,0.575163430433905,0,"Rejected",2014,28
"Average.Opponent.Leg.Strikes.Attempted",-0.482442277051342,-0.418469253085641,-1.89240783775987,0.75446989679845,0,"Rejected",2014,29
"Average.Ground.Strikes.Attempted",-0.5124388989236,-0.36491973467314,-1.95643036840959,0.587607505585885,0,"Rejected",2014,30
"Average.Strike.Attempts.from.Distance",-0.526718080016211,-0.742596358468488,-1.72900797317608,1.0924685020527,0,"Rejected",2014,31
"Average.Opponent.Clinch.Attempts",-0.556528714682108,-0.60257345693198,-2.03364968026026,1.10046865775539,0,"Rejected",2014,32
"Average.Take.Downs.Attempted",-0.571655678567322,-0.555828987946683,-2.2668679056512,1.21859436909177,0,"Rejected",2014,33
"Average.Opponent.Ground.Strikes.Landed",-0.588372900313435,-0.655103319059235,-2.00738259971417,1.98844407097935,0,"Rejected",2014,34
"Average.Significant.Strikes.Attempted",-0.636706768036137,-0.594196367045891,-1.94623314699763,1.51259651840128,0,"Rejected",2014,35
"Average.Opponent.Significant.Strikes.Attempted",-0.637783481185948,-0.790486576364722,-1.63427296900353,0.449262996252021,0,"Rejected",2014,36
"Average.Opponent.Take.Downs.Attempted",-0.656903019010055,-0.680953934238981,-1.7479284103342,0.360300363636667,0,"Rejected",2014,37
"Average.Opponent.Total.Strikes.Attempted",-0.710779526292214,-0.730922794153891,-2.38479565445247,0.576157393245318,0,"Rejected",2014,38
"Average.Opponent.Ground.Strikes.Attempted",-0.713193029390521,-0.536945198131367,-2.23588953728597,0.307115502577366,0,"Rejected",2014,39
"Average.Opponent.Significant.Strike.Percentage",-0.740301104155879,-0.968634445909714,-2.25712161617015,0.916062251351251,0,"Rejected",2014,40
"Average.Body.Strikes.Attempted",-0.744024245661903,-0.537547655450816,-2.91972698899281,0.316088002633406,0,"Rejected",2014,41
"Average.Opponent.Take.Downs.Landed",-0.78022298529172,-1.03202150945687,-1.37673258016552,0.716697792088231,0,"Rejected",2014,42
"Average.Opponent.Submissions.Attempted",-0.815030258853047,-1.08104959967172,-2.16676540293542,1.46566660570361,0,"Rejected",2014,43
"Average.Body.Strikes.Landed",-0.848491445580104,-0.60144867762674,-2.66756354208066,0.605906540573648,0,"Rejected",2014,44
"Average.Submissions.Attempted",-0.978544454885302,-0.805055132809108,-2.66751856331066,-0.0740376966987619,0,"Rejected",2014,45
"Average.Opponent.Body.Strikes.Attempted",-0.997673079069059,-0.900363992185918,-2.17515907709451,0.845579446996564,0,"Rejected",2014,46
"Average.Take.Down.Percentage",-1.00824117547058,-0.521967692956382,-4.67234184398694,0.141764851410812,0,"Rejected",2014,47
"Average.Opponent.Strike.Attempts.from.Distance",-1.02902104111431,-1.10549621711844,-2.23819615807904,0.806337254244743,0,"Rejected",2014,48
"Average.Head.Strikes.Landed",0.682339379583444,1.02939753748403,-0.544781731528483,1.88219506165885,0,"Rejected",2015,1
"Average.Opponent.Significant.Strike.Percentage",0.522151252350878,0.882397248246648,-2.57254302856755,2.66569837403027,0.0714285714285714,"Rejected",2015,2
"Average.Clinch.Attempts",0.483259288164675,0.298629626550289,-0.956258404563971,2.92536822430486,0,"Rejected",2015,3
"Average.Significant.Strike.Percentage",0.408243624623875,0.161545080414562,-1.86416588937066,4.05496707157683,0,"Rejected",2015,4
"Average.Significant.Strikes.Landed",0.296044470238711,0.733578583436694,-2.2251948872405,1.69738539377007,0,"Rejected",2015,5
"Average.Opponent.Significant.Strikes.Attempted",0.286535969032201,0.0298485752457027,-1.73576352844827,3.14342907409819,0,"Rejected",2015,6
"Average.Strikes.Landed.from.Distance",0.198119476929818,0.294492479790086,-1.60891667862622,1.75191140972312,0.0714285714285714,"Rejected",2015,7
"Average.Opponent.Significant.Strikes.Landed",0.18456600303241,0.389335793957826,-1.25232882594837,0.854483160401147,0,"Rejected",2015,8
"Average.Body.Strikes.Landed",0.146860499495292,0.20918399447778,-2.00748457151746,2.32970694510027,0,"Rejected",2015,9
"Average.Reversals",0.048953181340072,-0.319439562030193,-1.01933679172323,1.58191924291521,0,"Rejected",2015,10
"Average.Opponent.Ground.Strikes.Landed",-0.0311106741788358,-0.0129996969097857,-1.5308712571957,2.62524888508879,0.0714285714285714,"Rejected",2015,11
"Average.Opponent.Total.Strikes.Landed",-0.035727189139215,-0.279686056105587,-1.79395272772978,2.88136328678998,0.0714285714285714,"Rejected",2015,12
"Average.Opponent.Head.Strikes.Attempted",-0.048348027421229,-0.265332909069069,-1.4167583342947,2.220294863987,0,"Rejected",2015,13
"Average.Clinches.Landed",-0.112265874721704,-0.124727366743473,-1.35435586971561,0.975696090816324,0,"Rejected",2015,14
"Average.Take.Downs.Attempted",-0.120916528802478,-0.0675913678949743,-1.81610414616685,2.0233440539814,0,"Rejected",2015,15
"Average.Opponent.Body.Strikes.Landed",-0.124721417376503,-0.200266949633407,-1.66434203006498,2.08481835276557,0.0714285714285714,"Rejected",2015,16
"Average.Opponent.Clinches.Landed",-0.210683798289595,0.0996686624386282,-1.92788031349072,1.01896113717858,0,"Rejected",2015,17
"Average.Opponent.Clinch.Attempts",-0.215521334810801,-0.267742755835761,-2.12527719140589,2.73126676641913,0.0714285714285714,"Rejected",2015,18
"Average.Opponent.Reversals",-0.225766794623666,-0.159838830576315,-1.6027342030137,1.72537614540997,0,"Rejected",2015,19
"Average.Ground.Strikes.Landed",-0.247684744727728,-0.255593756036198,-1.93138071784799,1.09958156547735,0,"Rejected",2015,20
"Average.Significant.Strikes.Attempted",-0.257642678410765,-0.485747835742923,-0.733170594302884,0.811918130850193,0,"Rejected",2015,21
"Average.Opponent.Total.Strikes.Attempted",-0.276950306046409,-0.0718970958938428,-2.02142612675891,1.26499017908284,0,"Rejected",2015,22
"Average.Opponent.Leg.Strikes.Attempted",-0.285850380132191,-0.507940585613475,-1.77670255062734,1.23466346063343,0,"Rejected",2015,23
"Average.Opponent.Strikes.Landed.from.Distance",-0.292259072335155,-0.344510291181534,-1.20402525786466,0.528987675241412,0,"Rejected",2015,24
"Average.Ground.Strikes.Attempted",-0.295899754744178,-0.263135542937169,-1.15320297775085,0.661891351440169,0,"Rejected",2015,25
"Average.Kockdowns",-0.300382792236484,-0.133077470408963,-1.7608016427704,0.522498533610425,0,"Rejected",2015,26
"Average.Take.Down.Percentage",-0.312724075169846,-0.272919490426707,-1.55489386658143,1.26828968047308,0,"Rejected",2015,27
"Average.Head.Strikes.Attempted",-0.357217907497573,0.00161581424801231,-2.40493439346287,1.0888141308436,0,"Rejected",2015,28
"Average.Strike.Attempts.from.Distance",-0.391289474720916,-0.578300969104685,-2.14700951816623,1.97563186333946,0,"Rejected",2015,29
"Average.Passes.of.Guard",-0.493636305133558,-0.711600247042683,-2.91270010991166,1.20214876151282,0,"Rejected",2015,30
"Average.Submissions.Attempted",-0.54186920190164,-0.491488005951503,-2.15905392217497,0.649028046935809,0,"Rejected",2015,31
"Average.Opponent.Body.Strikes.Attempted",-0.544969129406006,-0.648991307119738,-2.36066717131292,1.22566109454888,0,"Rejected",2015,32
"Average.Opponent.Take.Downs.Landed",-0.561305705760696,-0.62990157593611,-1.53276153983241,0.631999053016193,0,"Rejected",2015,33
"Average.Opponent.Take.Down.Percentage",-0.565182940759437,-0.589382900701918,-2.1472265508971,1.96833270890044,0.0714285714285714,"Rejected",2015,34
"Average.Take.Downs.Landed",-0.609702019077629,-0.570576364331109,-1.93471133028325,0.566569111005756,0,"Rejected",2015,35
"Average.Opponent.Kockdowns",-0.610648128567065,-0.561242391325838,-2.6167832339816,1.08625086185982,0,"Rejected",2015,36
"Average.Opponent.Strike.Attempts.from.Distance",-0.664385278733437,-0.752632905161492,-1.46474924184324,-0.0711742999071717,0,"Rejected",2015,37
"Average.Opponent.Leg.Strikes.Landed",-0.692354061885064,-0.590386996299756,-2.38270858111823,1.34123390368957,0,"Rejected",2015,38
"Average.Total.Strikes.Landed",-0.692488825776983,-1.05581138826561,-1.68480997260245,0.635721595379679,0,"Rejected",2015,39
"Average.Opponent.Head.Strikes.Landed",-0.703833350566716,-0.230891734609705,-2.38597859275964,1.39075032749265,0,"Rejected",2015,40
"Average.Opponent.Ground.Strikes.Attempted",-0.784029889544823,-1.00913054666848,-2.58493795049461,1.08130659369396,0,"Rejected",2015,41
"Average.Opponent.Passes.of.Guard",-0.79711219530168,-0.758092228750666,-2.19932951479394,0.260388429910542,0,"Rejected",2015,42
"Average.Leg.Strikes.Landed",-0.797246617812156,-0.954876887864109,-1.70363667921331,0.63719054714809,0,"Rejected",2015,43
"Average.Opponent.Submissions.Attempted",-0.806090752161198,-0.979390239427584,-2.22876215202536,1.4182308271354,0,"Rejected",2015,44
"Average.Total.Strikes.Attempted",-0.889178802745306,-0.676997628251564,-2.61606444216609,0.376574553676286,0,"Rejected",2015,45
"Average.Leg.Strikes.Attempted",-0.971456471947603,-0.923834943598807,-2.32637405183941,0.194624603733452,0,"Rejected",2015,46
"Average.Opponent.Take.Downs.Attempted",-0.998619525409055,-1.2506728012447,-2.68073821848393,0.851189389967434,0,"Rejected",2015,47
"Average.Body.Strikes.Attempted",-1.12068449368126,-1.0256006560681,-1.86034510446321,-0.626247335994747,0,"Rejected",2015,48
"Average.Clinch.Attempts",3.19247202707021,2.90609442266962,-1.18209960946018,9.89200524163055,0.585858585858586,"Tentative",2016,1
"Average.Opponent.Clinches.Landed",2.60819467349754,2.61075292461501,-0.970485757505865,7.61569781898557,0.505050505050505,"Tentative",2016,2
"Average.Opponent.Strikes.Landed.from.Distance",2.26521444840314,2.47281809226914,-2.00362918272753,6.13760675584185,0.505050505050505,"Tentative",2016,3
"Average.Opponent.Clinch.Attempts",1.50550723297443,1.55091718914288,-1.21168120868013,4.1713530853005,0.0909090909090909,"Rejected",2016,4
"Average.Head.Strikes.Attempted",1.27558280167146,1.18392905475149,-1.18830211043317,3.07087555417099,0,"Rejected",2016,5
"Average.Clinches.Landed",1.15954472785377,1.43031864928334,-0.622037582351034,2.30654473765024,0,"Rejected",2016,6
"Average.Opponent.Significant.Strikes.Landed",0.61042216814491,0.725313681711873,-0.951653483226085,1.93150901458682,0,"Rejected",2016,7
"Average.Opponent.Ground.Strikes.Attempted",0.477251734372767,0.30173761060872,-0.506913147962603,2.0422554241549,0,"Rejected",2016,8
"Average.Opponent.Significant.Strikes.Attempted",0.448421257081092,0.563017835279991,-1.69603399554961,1.79149221921783,0,"Rejected",2016,9
"Average.Reversals",0.371619219835603,0.341780190978264,-0.368706277152858,1.29465923548846,0,"Rejected",2016,10
"Average.Kockdowns",0.30001550597254,0.41043691150509,-1.14157895535804,1.34628708942215,0,"Rejected",2016,11
"Average.Opponent.Significant.Strike.Percentage",0.243448163580873,0.398139803844851,-0.861297579158759,1.83989511560743,0,"Rejected",2016,12
"Average.Total.Strikes.Attempted",0.180941245796435,0.256227762946233,-1.56397135774053,1.3106174141305,0,"Rejected",2016,13
"Average.Opponent.Body.Strikes.Attempted",0.144811356639315,0.357352125744929,-1.72099455459161,1.50360719685769,0,"Rejected",2016,14
"Average.Opponent.Total.Strikes.Attempted",0.140957936360512,0.178476660617412,-0.727893149277413,0.72820974507654,0,"Rejected",2016,15
"Average.Opponent.Total.Strikes.Landed",0.105292693657883,0.459212919788465,-1.44367517580717,1.11513163473428,0,"Rejected",2016,16
"Average.Take.Down.Percentage",0.0832790387118996,-0.0538988650427358,-1.34352880571634,1.80038764006203,0,"Rejected",2016,17
"Average.Opponent.Strike.Attempts.from.Distance",0.0779836525917528,0.345230177982871,-2.13968857086873,1.35663594642705,0,"Rejected",2016,18
"Average.Head.Strikes.Landed",0.015268196155887,-0.031835013122613,-1.37651901037863,1.75604023665323,0,"Rejected",2016,19
"Average.Take.Downs.Landed",-0.0156998291991373,0.325286913840031,-1.98828204044841,1.6442833524707,0,"Rejected",2016,20
"Average.Opponent.Ground.Strikes.Landed",-0.0843948201545381,0.116793589514926,-1.91281011693007,1.31632660536844,0,"Rejected",2016,21
"Average.Leg.Strikes.Landed",-0.112668478359497,-0.386362650427569,-2.18564904372117,1.81039132059415,0,"Rejected",2016,22
"Average.Opponent.Head.Strikes.Attempted",-0.12623824657875,-0.212086734808478,-1.41408035444894,1.22517373373985,0,"Rejected",2016,23
"Average.Strikes.Landed.from.Distance",-0.145075543102294,-0.170719878926922,-1.71742973672517,1.56710256451203,0,"Rejected",2016,24
"Average.Significant.Strikes.Landed",-0.171278589237225,-0.159995279679334,-1.3749703674195,0.801063511373524,0,"Rejected",2016,25
"Average.Ground.Strikes.Landed",-0.18439952179573,-0.462610049933911,-1.61985471198278,2.18179129493349,0,"Rejected",2016,26
"Average.Opponent.Take.Downs.Attempted",-0.190545825715797,-0.255441402783806,-1.8882286482902,0.785133345121374,0,"Rejected",2016,27
"Average.Significant.Strikes.Attempted",-0.211219471880826,0.216678990729678,-2.13234710149209,1.09489265541374,0,"Rejected",2016,28
"Average.Strike.Attempts.from.Distance",-0.24604869803724,0.133051905338836,-2.55599720013879,1.74381408840102,0,"Rejected",2016,29
"Average.Take.Downs.Attempted",-0.254082200326926,-0.106457578561628,-2.11933786508519,0.609636897298054,0,"Rejected",2016,30
"Average.Opponent.Passes.of.Guard",-0.258863052513978,-0.252346079898474,-1.96179492014475,0.582556578936979,0,"Rejected",2016,31
"Average.Leg.Strikes.Attempted",-0.286366411070064,-0.210069393506661,-1.66917883404157,1.2269046264747,0,"Rejected",2016,32
"Average.Opponent.Leg.Strikes.Landed",-0.293859402965416,-0.375307430464557,-2.01616003943728,0.904188297243472,0,"Rejected",2016,33
"Average.Opponent.Reversals",-0.295080620825154,-0.827329878164316,-2.22886310937771,2.65977171301576,0.0101010101010101,"Rejected",2016,34
"Average.Opponent.Take.Down.Percentage",-0.314906675028425,-0.555503351632114,-1.77782950201131,1.19353777309004,0,"Rejected",2016,35
"Average.Total.Strikes.Landed",-0.353807343474606,-0.242468142160621,-1.47184200858008,1.22728310377633,0,"Rejected",2016,36
"Average.Opponent.Head.Strikes.Landed",-0.367203913192614,-0.234833461976318,-2.7296869560888,1.04860207437233,0,"Rejected",2016,37
"Average.Passes.of.Guard",-0.397041530767955,0.0212267850049268,-2.29749209597061,0.728407631132245,0,"Rejected",2016,38
"Average.Body.Strikes.Landed",-0.441516094654479,-0.0334215070719811,-1.95023561825917,0.722877519492302,0,"Rejected",2016,39
"Average.Opponent.Take.Downs.Landed",-0.473737750864751,-0.125688987549392,-1.6835452832096,0.817378338108909,0,"Rejected",2016,40
"Average.Opponent.Body.Strikes.Landed",-0.49734923080283,-0.622252542317169,-2.06902231100241,0.968304812435604,0,"Rejected",2016,41
"Average.Opponent.Leg.Strikes.Attempted",-0.500630965972447,-0.225939663203846,-2.39761169106166,0.80521908359727,0,"Rejected",2016,42
"Average.Opponent.Submissions.Attempted",-0.608700245211876,-0.326108854939894,-1.85859220548422,0.451367982727599,0,"Rejected",2016,43
"Average.Ground.Strikes.Attempted",-0.612538151937864,-0.877055776486923,-1.91914526579858,1.46913808895755,0,"Rejected",2016,44
"Average.Opponent.Kockdowns",-0.851804767631263,-0.942254121632462,-1.89441797041688,0.370854818465902,0,"Rejected",2016,45
"Average.Body.Strikes.Attempted",-0.901032133088746,-0.915226082252245,-3.08508005424031,1.10748842237455,0,"Rejected",2016,46
"Average.Submissions.Attempted",-0.987935266122622,-1.00942580124694,-3.02982588737774,0.746437994354489,0,"Rejected",2016,47
"Average.Significant.Strike.Percentage",-1.04932806827218,-1.13307479218616,-1.7813460963418,0.221640426626905,0,"Rejected",2016,48
"Average.Take.Downs.Landed",6.93547914765713,6.60354449553226,3.03682049681171,11.113862748271,0.94949494949495,"Confirmed",2017,1
"Average.Opponent.Take.Down.Percentage",3.44048382679593,3.37836399595966,-0.0894560742734341,11.6992543738237,0.545454545454545,"Tentative",2017,2
"Average.Take.Downs.Attempted",0.931273148283558,1.00927490835288,-0.983012635318651,3.29729593598945,0.0101010101010101,"Rejected",2017,3
"Average.Opponent.Clinches.Landed",0.833593289925504,0.685404441874721,-0.923808554007623,2.78453846861865,0.0101010101010101,"Rejected",2017,4
"Average.Opponent.Significant.Strike.Percentage",0.788022504373277,0.463885564151193,-1.14201307534593,3.38344024717447,0.0202020202020202,"Rejected",2017,5
"Average.Opponent.Kockdowns",0.675066264178889,0.785843170639293,-0.967318465607674,2.27633952527864,0,"Rejected",2017,6
"Average.Head.Strikes.Attempted",0.658086930783476,0.844951479978219,-1.6507803603126,2.21942970534124,0.0101010101010101,"Rejected",2017,7
"Average.Opponent.Passes.of.Guard",0.562686422438196,0.383454321609493,-1.429023007188,2.68956663022138,0.0303030303030303,"Rejected",2017,8
"Average.Opponent.Total.Strikes.Landed",0.542953776601765,0.706553350194697,-1.09736334818632,2.37698045925286,0,"Rejected",2017,9
"Average.Significant.Strikes.Landed",0.484466003097152,0.613556742766274,-0.914132153673256,2.41339296410895,0,"Rejected",2017,10
"Average.Opponent.Significant.Strikes.Landed",0.372958790058444,0.300893489012646,-1.07890795836219,2.86339470604533,0,"Rejected",2017,11
"Average.Opponent.Clinch.Attempts",0.297543253041597,0.214327131770292,-1.64672217258861,2.44858839454734,0.0101010101010101,"Rejected",2017,12
"Average.Opponent.Leg.Strikes.Landed",0.218289193469826,0.265637285992618,-0.787809104161163,1.64012345788091,0,"Rejected",2017,13
"Average.Significant.Strikes.Attempted",0.177722942652755,-0.00978954494587993,-1.76266629871701,2.2873143828589,0,"Rejected",2017,14
"Average.Significant.Strike.Percentage",0.168288296696198,0.420683203786764,-1.54223475222285,0.649508311704257,0,"Rejected",2017,15
"Average.Leg.Strikes.Attempted",0.132307337011643,-0.0666167653293329,-1.37247939475021,1.69111764671521,0,"Rejected",2017,16
"Average.Opponent.Body.Strikes.Landed",0.130719208102273,-0.130583000602816,-0.756577559322346,1.35171587948975,0,"Rejected",2017,17
"Average.Opponent.Head.Strikes.Landed",0.0846395474887214,-0.100816523803484,-1.27967335484938,3.16272338721035,0,"Rejected",2017,18
"Average.Opponent.Leg.Strikes.Attempted",0.0534836963676078,0.265805645425513,-3.08255915032789,2.20701617077616,0.0303030303030303,"Rejected",2017,19
"Average.Head.Strikes.Landed",-0.0162309293938314,0.189939297506374,-1.36426855373026,0.553513282961713,0,"Rejected",2017,20
"Average.Leg.Strikes.Landed",-0.0224282738386647,-0.384361668321229,-0.947815617628064,1.88901114010314,0,"Rejected",2017,21
"Average.Opponent.Strikes.Landed.from.Distance",-0.0422663945882068,0.122398194384682,-1.17729718923208,1.39330222562472,0,"Rejected",2017,22
"Average.Total.Strikes.Landed",-0.25645907851701,-0.317049900515822,-1.54069869627208,1.37043064859774,0,"Rejected",2017,23
"Average.Opponent.Total.Strikes.Attempted",-0.325561702324756,0.102076747453997,-1.74644347294021,0.864685292637164,0,"Rejected",2017,24
"Average.Total.Strikes.Attempted",-0.373289208278412,-0.66023917234613,-1.60054214332336,2.00759595599348,0,"Rejected",2017,25
"Average.Reversals",-0.396799305592482,-0.240272562722085,-2.87740571778124,1.17251254267842,0,"Rejected",2017,26
"Average.Ground.Strikes.Landed",-0.426565177569218,-0.405524140862027,-1.41740464069409,0.30286312790209,0,"Rejected",2017,27
"Average.Ground.Strikes.Attempted",-0.442638822905623,-0.57794772997278,-2.01676373470618,1.00114604171067,0,"Rejected",2017,28
"Average.Opponent.Submissions.Attempted",-0.451565963681092,-0.468144705954146,-2.41915904210838,0.606678769768893,0,"Rejected",2017,29
"Average.Opponent.Take.Downs.Landed",-0.535614923262766,-0.181074978904753,-2.95206439742776,0.658904109235832,0,"Rejected",2017,30
"Average.Opponent.Reversals",-0.548713393858807,-0.662944023882303,-2.17481247321369,0.958961583677274,0,"Rejected",2017,31
"Average.Submissions.Attempted",-0.570176603166197,-0.627613623356494,-1.3851535876953,0.48996349939281,0,"Rejected",2017,32
"Average.Take.Down.Percentage",-0.578905929246306,-0.412366085520791,-2.64295406312289,0.298648112227711,0,"Rejected",2017,33
"Average.Opponent.Body.Strikes.Attempted",-0.60684248801172,-0.826032427706209,-1.45707997310938,1.27164572961282,0,"Rejected",2017,34
"Average.Strike.Attempts.from.Distance",-0.619326898038933,-0.327036743426058,-1.93376346827732,0.747532114908982,0,"Rejected",2017,35
"Average.Clinch.Attempts",-0.680670562558078,-0.493277276955484,-2.07322894068911,1.1145958466683,0,"Rejected",2017,36
"Average.Strikes.Landed.from.Distance",-0.686219476525692,-0.597561875773663,-2.50661118512594,1.45574310712347,0,"Rejected",2017,37
"Average.Clinches.Landed",-0.740335467461619,-0.730480208575569,-2.33509593490506,0.854574123132441,0,"Rejected",2017,38
"Average.Opponent.Strike.Attempts.from.Distance",-0.754947083348869,-0.716463296148804,-2.35681548060832,0.578633139187428,0,"Rejected",2017,39
"Average.Passes.of.Guard",-0.768350280682356,-0.81982405609667,-2.38300919672506,0.948025077836217,0,"Rejected",2017,40
"Average.Opponent.Ground.Strikes.Landed",-0.879534164440226,-0.893025306890452,-1.87111129056794,0.423172849791992,0,"Rejected",2017,41
"Average.Opponent.Take.Downs.Attempted",-0.893285111831321,-1.38937162811281,-2.88158181637694,1.36446971916885,0,"Rejected",2017,42
"Average.Body.Strikes.Landed",-0.901652047375844,-1.05087803244671,-3.69152190562854,1.0857190797977,0,"Rejected",2017,43
"Average.Opponent.Ground.Strikes.Attempted",-0.943123192204132,-1.15701292675206,-1.50015291245352,0.709050536132197,0,"Rejected",2017,44
